CompileType,PopulationSize,Total1Ptx2Jit3,ParallelismLevel
2,100,3,2,171.5782,112.2571,104.584,109.3299,142.779
2,100,2,2,565.2916,545.8353,533.3254,545.9108,590.9807
2,100,1,2,2.366,1.9774,2.4264,1.9743,2.0137
2,100,3,2,175.5366,172.5165,189.8681,174.2607,146.3312
2,100,2,2,564.7326,601.0653,626.8167,624.7413,589.3925
2,100,1,2,8.0824,1.9587,1.8996,1.9107,2.2927
2,100,3,2,483.0563,94.9595,104.6,97.8569,165.1187
2,100,2,2,579.228,537.8821,538.8312,520.9442,594.768
2,100,1,2,2.7787,1.9439,2.0533,2.073,1.9782
2,100,3,2,148.7378,231.8418,139.5279,161.5447,110.7889
2,100,2,2,532.3494,522.82,554.2326,546.9354,537.2095
2,100,1,2,2.4551,1.9642,1.9961,1.9793,1.9665
2,100,3,2,156.9717,86.9427,89.0277,66.2063,78.9953
2,100,2,2,792.9052,514.2121,532.5113,518.9436,527.6967
2,100,1,2,2.4442,1.9625,2.0221,1.9591,1.9676
2,100,3,2,192.6529,97.6495,138.6378,157.1525,102.2376
2,100,2,2,559.9136,503.0065,543.2749,574.8742,510.8718
2,100,1,2,2.3975,1.9072,2.0417,1.9859,2.0027
2,100,3,2,168.8209,156.8918,126.8604,136.2494,149.735
2,100,2,2,571.9727,558.6641,553.1517,559.8576,560.0746
2,100,1,2,2.4254,1.967,1.9804,2.0395,2.0695
2,100,3,2,205.4207,189.1996,138.1543,162.8028,221.1157
2,100,2,2,556.4247,590.2295,564.5256,571.9842,610.9762
2,100,1,2,2.3259,1.9789,1.9683,1.9412,1.9566
2,100,3,2,217.0239,93.4309,102.372,99.0342,77.0979
2,100,2,2,558.3633,511.1091,515.4753,508.3109,492.4776
2,120,1,2,2.9189,2.6264,2.9069,2.6501,2.6996
2,120,3,2,391.2026,171.5322,129.944,218.3528,402.3199
2,120,2,2,617.2302,583.8718,562.0447,617.8829,669.6203
2,120,1,2,3.2054,2.4721,2.572,2.5557,2.8485
2,120,3,2,284.2053,89.527,180.127,407.7961,768.2075
2,120,2,2,1835.1157,534.751,547.1437,601.7405,742.162
2,120,1,2,2.8648,2.5443,2.5626,2.5307,2.5188
2,120,3,2,118.6155,100.5849,77.0982,94.9882,74.6277
2,120,2,2,959.2144,528.6859,517.3877,515.8373,488.8022
2,120,1,2,2.6898,5.6103,2.6793,2.6603,2.6307
2,120,3,2,171.4431,153.6862,249.2693,377.1932,357.7233
2,120,2,2,591.3832,592.2786,671.4693,698.2793,684.9169
2,120,1,2,2.9762,2.67,2.7575,2.6861,2.678
2,120,3,2,211.9759,145.7443,195.2924,316.2007,298.5764
2,120,2,2,552.7242,549.5347,584.4947,630.3651,595.0824
2,120,1,2,2.9919,2.5453,3.1922,2.6028,2.5828
2,120,3,2,103.9994,117.3532,115.6974,118.882,155.2879
2,120,2,2,534.0563,534.2265,541.9095,550.0999,582.3405
2,120,1,2,2.9563,2.584,2.8695,2.8492,3.058
2,120,3,2,277.4086,163.6409,400.0395,782.1087,359.7605
2,120,2,2,633.2767,590.9518,607.2704,660.571,667.8776
2,120,1,2,3.2065,2.8571,2.6263,2.5653,2.6314
2,120,3,2,268.0852,208.9206,344.7363,120.1956,136.0417
2,120,2,2,788.2165,571.2768,547.1109,534.3339,565.1301
2,120,1,2,2.9955,2.5497,2.5703,2.5705,2.5599
2,120,3,2,121.8531,107.1418,144.1598,155.9779,110.4678
2,120,2,2,510.6886,528.7229,567.0568,583.6313,530.6058
2,120,1,2,3.0412,2.5868,2.7492,3.2325,2.7346
2,120,3,2,140.026,146.9212,216.1378,261.972,377.0275
2,120,2,2,579.1672,588.4256,656.5577,677.7611,723.6067
2,140,1,2,3.6881,3.3313,3.2345,3.2483,3.1819
2,140,3,2,337.2089,366.5804,232.8345,197.9222,152.2607
2,140,2,2,612.617,623.1677,641.0737,619.732,559.2556
2,140,1,2,3.9972,3.3532,3.4192,3.3108,3.3198
2,140,3,2,290.0272,287.0523,309.9847,267.8595,217.8637
2,140,2,2,623.7587,670.9722,699.7741,644.8044,572.7527
2,140,1,2,3.6351,3.2665,3.2587,3.232,3.497
2,140,3,2,248.2048,157.5407,148.1882,189.9564,152.7246
2,140,2,2,620.6403,567.0756,571.4478,637.1215,604.7967
2,140,1,2,3.4839,3.2673,3.4481,3.4269,3.3582
2,140,3,2,256.5518,197.9128,226.5686,253.861,249.7983
2,140,2,2,711.4391,601.7416,672.583,720.0039,690.155
2,140,1,2,3.5305,3.3871,3.4392,3.5439,3.4069
2,140,3,2,243.2563,235.8376,241.2515,293.6951,331.7994
2,140,2,2,599.4583,607.8514,641.5892,681.5825,689.4957
2,140,1,2,3.6988,3.2724,3.469,4.188,3.3637
2,140,3,2,252.501,373.669,357.5794,256.4193,202.4701
2,140,2,2,587.0837,606.0777,679.5111,626.6747,614.7219
2,140,1,2,3.6543,3.2023,3.3578,3.2889,3.3304
2,140,3,2,127.1924,129.8602,212.9734,293.8475,264.6371
2,140,2,2,558.9524,561.643,646.8274,689.9079,611.6994
2,140,1,2,3.6616,3.2965,3.3457,3.3389,3.2811
2,140,3,2,230.9526,146.8217,227.1683,276.4439,260.9059
2,140,2,2,583.2575,567.1178,646.2326,620.0222,750.0703
2,140,1,2,3.5501,3.2462,3.2851,3.3433,3.3434
2,140,3,2,342.8725,164.3639,235.6584,288.8756,237.5277
2,140,2,2,642.8727,596.1568,652.837,635.5186,638.0073
2,140,1,2,3.6555,3.2662,3.2218,3.274,3.1884
2,140,3,2,185.8043,171.7231,253.771,216.2664,142.0229
2,140,2,2,623.4604,592.9656,628.5843,618.8786,560.0707
2,160,1,2,4.3472,3.9783,4.6699,4.2521,4.1467
2,160,3,2,275.0226,216.2908,215.6369,295.4332,248.9229
2,160,2,2,680.9263,599.1619,620.0241,703.5927,644.1612
2,160,1,2,6.7074,4.0046,4.1998,3.9499,4.0288
2,160,3,2,277.5502,170.4497,240.9246,185.6908,146.5125
2,160,2,2,575.6667,600.1673,661.4277,659.3977,577.1216
2,160,1,2,4.4687,4.0869,4.4288,4.1892,4.6698
2,160,3,2,216.9398,316.1306,481.8433,458.0885,642.9756
2,160,2,2,671.4706,732.4844,823.8032,841.3496,975.0465
2,160,1,2,4.8064,4.1244,4.0658,3.9986,4.0201
2,160,3,2,161.3271,216.8403,214.0606,204.6662,271.9296
2,160,2,2,598.8951,676.9573,675.242,658.7338,682.057
2,160,1,2,4.2919,4.0343,4.1756,4.2193,4.116
2,160,3,2,183.6262,218.8832,245.4523,279.8688,334.9542
2,160,2,2,762.1192,637.434,680.6541,658.5222,645.0189
2,160,1,2,4.1666,4.0791,4.075,4.0727,4.0891
2,160,3,2,180.8499,159.7993,175.1356,218.3926,213.5834
2,160,2,2,641.4691,604.526,643.3832,660.5354,659.5027
2,160,1,2,4.3151,4.1271,4.187,4.4315,4.1552
2,160,3,2,347.2629,382.7039,291.4717,307.5557,414.3899
2,160,2,2,719.0266,786.8147,788.1558,835.8358,813.719
2,160,1,2,4.3468,3.9966,4.0774,4.0063,4.0727
2,160,3,2,175.764,149.7055,188.1121,163.4294,178.8501
2,160,2,2,637.1878,590.79,640.2537,599.4282,615.3001
2,160,1,2,4.7706,4.1583,4.1415,4.0288,4.1516
2,160,3,2,291.404,322.1359,225.3952,249.9271,451.1374
2,160,2,2,685.2487,691.6601,683.7319,700.688,752.7135
2,160,1,2,4.2607,4.089,4.5373,4.1412,4.1184
2,160,3,2,238.526,182.6468,159.0112,352.9135,351.982
2,160,2,2,684.9521,633.1797,600.688,680.2506,717.7999
2,180,1,2,5.3108,4.871,4.9296,4.9527,4.8848
2,180,3,2,191.7627,201.5679,247.568,388.6448,365.2754
2,180,2,2,660.6271,646.4585,657.7304,620.1058,650.3633
2,180,1,2,5.1766,5.0922,5.0441,5.0135,4.9669
2,180,3,2,233.0481,269.2421,272.2335,274.7163,363.0387
2,180,2,2,664.0863,774.9238,751.2736,731.1869,711.6305
2,180,1,2,4.9887,5.5495,4.8287,4.892,4.9048
2,180,3,2,169.4463,213.0385,199.9439,172.9835,166.3035
2,180,2,2,591.8536,651.2981,627.1797,603.5787,622.7305
2,180,1,2,10.1479,4.9439,4.987,4.9838,5.1414
2,180,3,2,852.7841,315.1518,208.091,236.3102,290.7088
2,180,2,2,688.2096,753.7754,656.0033,662.8615,649.1409
2,180,1,2,5.359,4.987,4.9326,4.9785,4.8386
2,180,3,2,265.9127,248.7731,248.6096,260.7473,1001.2902
2,180,2,2,670.2088,787.5391,728.6156,669.106,658.5301
2,180,1,2,7.1076,5.2618,5.0448,5.3809,5.4141
2,180,3,2,188.2828,224.3343,262.4694,412.6691,1323.5561
2,180,2,2,629.5704,679.7184,692.0711,664.7355,731.5038
2,180,1,2,5.2047,4.8849,4.9468,4.881,4.9384
2,180,3,2,186.9791,203.6734,195.6311,220.2515,353.5185
2,180,2,2,627.1271,659.6619,639.4173,669.8745,722.4549
2,180,1,2,5.2554,5.0365,4.932,4.9798,4.9605
2,180,3,2,187.6415,208.7029,240.9811,297.6033,342.9249
2,180,2,2,635.9451,665.055,716.435,770.3993,699.2101
2,180,1,2,5.1429,4.9353,4.9711,4.8987,5.0751
2,180,3,2,202.0768,214.6317,249.1517,407.4296,468.3276
2,180,2,2,645.0216,652.6596,726.2162,806.3053,826.4294
2,180,1,2,5.3109,4.9351,4.9627,5.0233,5.0669
2,180,3,2,211.5628,185.0228,324.8469,308.8716,569.0541
2,180,2,2,603.4889,629.4671,744.9745,733.8646,711.8855
2,200,1,2,6.0921,5.6757,5.9813,5.8525,5.8172
2,200,3,2,151.832,144.4877,181.8523,219.1722,260.789
2,200,2,2,570.0351,586.1383,637.4035,691.9681,720.6216
2,200,1,2,6.0981,5.8569,5.788,5.8577,6.0521
2,200,3,2,270.3279,220.2227,196.9102,288.3652,235.733
2,200,2,2,1153.1643,706.7951,656.561,686.055,621.6674
2,200,1,2,6.0565,5.8368,8.2196,5.9464,6.3622
2,200,3,2,241.5022,224.7789,259.3114,416.8563,478.937
2,200,2,2,652.1764,667.8428,772.9004,793.7269,823.4245
2,200,1,2,6.0918,5.8815,5.806,5.8999,5.8215
2,200,3,2,213.558,182.4947,200.7913,384.7104,305.9779
2,200,2,2,636.6486,615.4534,629.1373,673.1882,750.8982
2,200,1,2,5.9497,5.7117,5.8364,5.8578,5.9487
2,200,3,2,169.7073,144.717,203.5385,249.0396,249.2159
2,200,2,2,612.8024,580.6297,628.8958,668.3894,641.4405
2,200,1,2,6.0742,5.89,5.8938,8.1404,5.833
2,200,3,2,270.6342,219.5424,205.4668,294.2953,321.7047
2,200,2,2,664.3209,629.172,611.1257,651.0121,650.4219
2,200,1,2,6.0043,5.7966,5.8107,5.9012,5.8543
2,200,3,2,220.3983,189.5731,243.9224,306.6356,367.9554
2,200,2,2,650.9576,611.6694,634.9218,627.7588,626.6691
2,200,1,2,6.1185,5.7686,5.8928,5.8836,5.8819
2,200,3,2,203.307,212.5476,245.8033,325.9561,352.626
2,200,2,2,637.3545,624.1141,660.1006,664.5823,679.7959
2,200,1,2,6.0365,5.8591,5.953,5.9587,5.942
2,200,3,2,232.1771,253.162,305.0049,559.8879,371.9066
2,200,2,2,659.7236,707.0162,732.4685,822.8253,786.2291
2,200,1,2,5.9831,5.892,6.017,5.7934,6.1689
2,200,3,2,261.119,278.5698,294.9282,1299.3268,1012.9289
2,200,2,2,746.4658,794.005,763.7598,771.8203,746.9007
2,220,1,2,7.9403,6.8423,6.74,6.8696,6.9577
2,220,3,2,224.6492,208.681,231.0283,401.3094,372.4466
2,220,2,2,680.4136,672.1987,681.2626,707.7111,707.8955
2,220,1,2,7.0441,6.7821,7.0601,7.2303,6.9397
2,220,3,2,190.1045,194.3365,541.4545,1214.4495,611.0857
2,220,2,2,625.6953,642.4203,682.271,673.0127,675.7239
2,220,1,2,7.0494,6.8102,6.9645,7.0735,7.1564
2,220,3,2,236.0542,299.7643,620.6738,548.2025,562.5358
2,220,2,2,728.9907,778.869,866.2788,903.3891,974.1665
2,220,1,2,7.2817,6.94,6.981,7.3342,7.3363
2,220,3,2,221.6406,246.9514,348.3447,570.1619,401.1538
2,220,2,2,684.9278,678.3735,790.184,869.8935,1023.7169
2,220,1,2,7.2,6.8056,7.0826,7.0873,7.0098
2,220,3,2,162.8427,216.0282,307.6234,422.2711,341.155
2,220,2,2,590.8502,674.493,744.8891,793.2931,775.4172
2,220,1,2,10.6156,6.9194,6.9461,7.245,7.0898
2,220,3,2,242.9361,265.4748,431.26,562.4393,393.8378
2,220,2,2,711.8593,761.468,813.9356,968.852,887.3129
2,220,1,2,7.0987,6.8086,6.8891,6.8188,7.1119
2,220,3,2,158.4816,182.8055,280.0424,308.4208,426.3807
2,220,2,2,597.7907,624.3682,778.5429,726.273,785.5585
2,220,1,2,7.1148,6.9172,6.959,6.8608,7.2217
2,220,3,2,193.5585,234.9615,340.9524,484.4752,403.821
2,220,2,2,647.0128,716.4345,714.9077,757.0847,822.4408
2,220,1,2,6.9974,6.9403,6.832,6.7643,6.8288
2,220,3,2,193.9245,249.6622,322.2156,421.8842,385.936
2,220,2,2,602.0003,690.0978,714.5877,759.7024,829.8978
2,220,1,2,7.2214,6.8786,6.9184,7.0238,7.0312
2,220,3,2,241.0176,282.7591,351.7359,578.7968,356.7679
2,220,2,2,684.038,740.2801,745.3939,852.9868,878.4707
2,240,1,2,11.9243,8.5378,8.1733,8.0621,8.16
2,240,3,2,258.7891,330.0365,717.7131,473.5759,404.438
2,240,2,2,718.7436,715.3809,803.2714,842.9062,923.5203
2,240,1,2,8.2713,8.1343,8.0955,8.179,8.1726
2,240,3,2,232.2626,325.0715,433.8381,476.6719,379.163
2,240,2,2,703.6343,815.4627,833.6425,826.1448,830.2025
2,240,1,2,8.3054,7.8965,8.224,8.0619,8.0318
2,240,3,2,205.5356,200.2593,361.2384,341.0773,277.4702
2,240,2,2,634.6644,653.0119,704.3524,731.7155,739.314
2,240,1,2,8.4728,7.9989,7.9462,8.2165,7.9956
2,240,3,2,249.5512,272.5905,400.819,364.6441,314.796
2,240,2,2,663.3082,734.553,749.0177,739.6687,754.7157
2,240,1,2,8.2477,8.0622,8.104,8.0311,8.2325
2,240,3,2,218.9299,232.9586,533.447,433.8604,412.7267
2,240,2,2,667.1576,695.7653,758.4521,790.2589,918.456
2,240,1,2,8.5823,8.0733,8.3027,8.3945,8.5101
2,240,3,2,194.0475,247.8763,684.8831,395.3021,414.0077
2,240,2,2,639.5391,679.1269,794.1989,850.4683,876.1571
2,240,1,2,8.121,7.8745,8.061,8.4773,8.2643
2,240,3,2,200.183,204.0613,355.8526,605.9295,312.3216
2,240,2,2,633.0719,631.2211,687.8157,717.9221,769.1373
2,240,1,2,8.7137,8.1936,8.1946,8.3775,8.1351
2,240,3,2,263.9153,459.5475,537.2381,430.1302,362.1662
2,240,2,2,705.2679,851.2599,932.2903,889.4455,817.7208
2,240,1,2,8.2645,7.9097,7.9881,7.9838,8.0199
2,240,3,2,235.7853,222.5003,366.723,518.8363,369.7004
2,240,2,2,668.9553,648.8625,715.4427,775.1059,850.6336
2,240,1,2,8.8036,8.5993,8.0369,8.1978,7.9959
2,240,3,2,169.2508,310.7685,337.308,395.6423,304.1174
2,240,2,2,593.8411,644.6764,696.1416,774.1827,758.3612
2,260,1,2,9.4822,9.3049,9.235,9.2223,9.2759
2,260,3,2,241.1612,387.3924,420.546,485.2324,364.3897
2,260,2,2,712.2976,738.1839,712.7784,800.0044,791.2181
2,260,1,2,9.4858,9.3521,9.1222,9.0644,9.0343
2,260,3,2,230.7492,342.837,323.9637,244.5059,209.1405
2,260,2,2,677.0828,691.9104,683.2219,693.7051,646.9968
2,260,1,2,9.3055,9.1495,9.1088,9.267,9.3753
2,260,3,2,231.9102,242.9243,426.9972,531.5784,425.9958
2,260,2,2,656.0793,632.0459,732.6328,878.6227,882.6307
2,260,1,2,9.4704,9.21,9.4275,9.276,9.5334
2,260,3,2,282.5275,318.3594,532.361,446.6342,401.0759
2,260,2,2,700.2969,709.1319,747.0292,773.86,808.4892
2,260,1,2,9.1235,9.1051,9.2401,9.0905,9.1645
2,260,3,2,242.9062,348.1489,531.9282,285.4135,315.225
2,260,2,2,676.6296,764.3539,811.0444,757.3386,757.748
2,260,1,2,9.3262,9.1933,9.2206,9.0935,9.8561
2,260,3,2,306.2531,422.554,387.3638,295.6315,258.619
2,260,2,2,736.154,784.0411,799.0099,711.591,703.0472
2,260,1,2,9.4153,9.1429,9.2675,9.1936,9.3237
2,260,3,2,248.943,381.8142,501.1616,322.6313,371.2604
2,260,2,2,678.1682,781.6314,782.9215,754.2068,788.9521
2,260,1,2,9.2428,9.2367,9.2103,9.3272,10.1178
2,260,3,2,235.9253,277.7542,498.304,386.9788,347.2371
2,260,2,2,691.3146,714.1026,748.2392,767.6329,773.6138
2,260,1,2,12.5773,9.2788,9.9303,10.0124,9.1291
2,260,3,2,276.9637,844.1459,1330.3686,580.2024,234.2646
2,260,2,2,687.1969,750.5541,810.8146,773.8862,701.2792
2,260,1,2,9.4339,8.967,9.0343,9.1,10.4409
2,260,3,2,208.554,162.922,197.4362,338.5934,321.1085
2,260,2,2,617.2299,582.1634,605.8777,681.008,713.8326
2,280,1,2,10.8584,10.7127,10.6998,10.6447,11.2959
2,280,3,2,322.9389,665.0468,474.898,572.7653,489.0863
2,280,2,2,753.0482,910.8275,914.5363,1006.3113,966.2074
2,280,1,2,17.6856,10.7379,10.4811,10.7148,11.0629
2,280,3,2,435.4797,1524.3353,595.9635,492.2822,617.6066
2,280,2,2,817.5092,929.4035,1056.5993,957.6258,1107.9
2,280,1,2,11.534,10.6007,10.5046,10.4521,10.4072
2,280,3,2,248.245,321.9972,590.2647,346.4264,305.8503
2,280,2,2,698.7285,730.3498,942.7269,854.3547,772.1713
2,280,1,2,16.2084,10.6184,12.4844,10.8673,10.9284
2,280,3,2,333.1044,857.0369,1829.609,513.233,326.3505
2,280,2,2,696.5405,753.0177,807.7115,723.7125,741.0508
2,280,1,2,10.7457,10.3705,10.3658,10.3357,10.3878
2,280,3,2,213.2769,271.2248,427.4751,286.2122,250.8556
2,280,2,2,646.5864,663.2448,747.4289,695.6846,687.3755
2,280,1,2,10.7644,10.3905,10.4751,10.4505,10.5368
2,280,3,2,358.5462,349.504,456.084,337.286,346.9398
2,280,2,2,707.5575,726.8781,776.6533,808.3212,741.6095
2,280,1,2,10.6807,10.3745,11.0012,10.8924,10.6798
2,280,3,2,282.8189,405.6472,1397.0327,417.3551,457.0041
2,280,2,2,710.6268,806.9169,906.2097,874.7326,980.9159
2,280,1,2,12.9647,10.3708,10.4791,10.3452,10.3819
2,280,3,2,472.0066,336.5668,508.0697,265.0751,263.8003
2,280,2,2,762.4162,762.5958,812.7601,721.8501,789.4007
2,280,1,2,10.7767,10.5766,10.424,10.3898,10.5172
2,280,3,2,326.3823,397.5009,474.1394,342.8678,403.3664
2,280,2,2,734.1494,745.9341,791.7752,786.9599,810.5669
2,280,1,2,10.7596,10.4639,10.4575,10.5099,10.7198
2,280,3,2,238.8322,344.6329,387.9178,358.4313,282.2108
2,280,2,2,693.9676,721.4788,812.5943,848.7818,806.116
2,300,1,2,14.9319,12.0236,11.6355,11.8416,11.6847
2,300,3,2,589.1408,400.7276,385.8033,332.2097,340.2364
2,300,2,2,785.0489,782.9043,733.5025,836.2818,902.2328
2,300,1,2,11.9414,11.7772,12.1028,11.7399,11.6746
2,300,3,2,282.1657,337.6037,451.0618,243.1801,275.3548
2,300,2,2,716.1092,713.1183,710.9029,703.7273,735.5859
2,300,1,2,12.1955,11.8664,11.9204,12.2234,12.0006
2,300,3,2,484.0087,468.2943,362.482,413.4305,406.1504
